Gear ID,4982,Type,Primary Material,Secondary Material,Background,Rarity,Normalized Rarity,Price,Final Price
1217,x,Shortsword,Adamantite,Maple,Nirvana,1.51E+02,10.26,115,115 STX
1218,x,Shortsword,Adamantite,Birch,Woodland,3.47E+01,2.35,35,35 STX
1219,,Shortsword,Adamantite,Birch,Swamp,3.16E+01,2.14,30,30 STX
1220,,Shortsword,Adamantite,Birch,Ocean,3.01E+01,2.04,30,30 STX
1221,,Shortsword,Adamantite,Birch,Mines,3.22E+01,2.19,30,30 STX
1222,,Shortsword,Adamantite,Birch,Candy Land,3.74E+01,2.53,35,35 STX
1223,x,Shortsword,Adamantite,Birch,Nirvana,1.48E+02,10.03,110,110 STX
1224,x,Shortsword,Adamantite,Ebony,Woodland,3.51E+01,2.38,35,35 STX
1225,,Shortsword,Adamantite,Ebony,Swamp,3.19E+01,2.16,30,30 STX
1226,,Shortsword,Adamantite,Ebony,Ocean,3.05E+01,2.06,30,30 STX
1227,,Shortsword,Adamantite,Ebony,Mines,3.26E+01,2.21,30,30 STX
1228,,Shortsword,Adamantite,Ebony,Candy Land,3.78E+01,2.56,35,35 STX
1229,x,Shortsword,Adamantite,Ebony,Nirvana,1.50E+02,10.14,110,110 STX
1230,,Shortsword,Dragon Scale,Oak,Woodland,7.85E+02,53.21,540,540 STX
1231,,Shortsword,Dragon Scale,Oak,Swamp,7.14E+02,48.41,495,495 STX
1232,,Shortsword,Dragon Scale,Oak,Ocean,6.81E+02,46.18,470,470 STX
1233,,Shortsword,Dragon Scale,Oak,Mines,7.29E+02,49.42,505,505 STX
1234,,Shortsword,Dragon Scale,Oak,Candy Land,8.45E+02,57.31,585,585 STX
1235,x,Shortsword,Dragon Scale,Oak,Nirvana,3.35E+03,226.76,2280,2280 STX
1236,,Shortsword,Dragon Scale,Cherry,Woodland,3.13E+01,2.12,30,30 STX
1237,,Shortsword,Dragon Scale,Cherry,Swamp,2.85E+01,1.93,30,30 STX
1238,,Shortsword,Dragon Scale,Cherry,Ocean,2.72E+01,1.84,30,30 STX
1239,,Shortsword,Dragon Scale,Cherry,Mines,2.91E+01,1.97,30,30 STX
1240,,Shortsword,Dragon Scale,Cherry,Candy Land,3.37E+01,2.28,35,35 STX
1241,x,Shortsword,Dragon Scale,Cherry,Nirvana,1.33E+02,9.04,100,100 STX
1242,,Shortsword,Dragon Scale,Maple,Woodland,3.05E+01,2.07,30,30 STX
1243,,Shortsword,Dragon Scale,Maple,Swamp,2.78E+01,1.88,30,30 STX
1244,,Shortsword,Dragon Scale,Maple,Ocean,2.65E+01,1.79,30,30 STX
1245,,Shortsword,Dragon Scale,Maple,Mines,2.83E+01,1.92,30,30 STX
1246,,Shortsword,Dragon Scale,Maple,Candy Land,3.28E+01,2.23,30,30 STX
1247,x,Shortsword,Dragon Scale,Maple,Nirvana,1.30E+02,8.81,100,100 STX
1248,,Shortsword,Dragon Scale,Birch,Woodland,2.98E+01,2.02,30,30 STX
1249,,Shortsword,Dragon Scale,Birch,Swamp,2.71E+01,1.84,30,30 STX
1250,,Shortsword,Dragon Scale,Birch,Ocean,2.59E+01,1.75,30,30 STX
1251,,Shortsword,Dragon Scale,Birch,Mines,2.77E+01,1.88,30,30 STX
1252,,Shortsword,Dragon Scale,Birch,Candy Land,3.21E+01,2.18,30,30 STX
1253,x,Shortsword,Dragon Scale,Birch,Nirvana,1.27E+02,8.61,95,95 STX
1254,,Shortsword,Dragon Scale,Ebony,Woodland,3.02E+01,2.04,30,30 STX
1255,,Shortsword,Dragon Scale,Ebony,Swamp,2.74E+01,1.86,30,30 STX
1256,,Shortsword,Dragon Scale,Ebony,Ocean,2.62E+01,1.77,30,30 STX
1257,,Shortsword,Dragon Scale,Ebony,Mines,2.80E+01,1.90,30,30 STX
1258,,Shortsword,Dragon Scale,Ebony,Candy Land,3.25E+01,2.20,30,30 STX
1259,x,Shortsword,Dragon Scale,Ebony,Nirvana,1.28E+02,8.71,95,95 STX
1260,,Scimitar,Iron,Oak,Woodland,5.73E+02,38.84,400,400 STX
1261,,Scimitar,Iron,Oak,Swamp,5.21E+02,35.34,365,365 STX
1262,,Scimitar,Iron,Oak,Ocean,4.97E+02,33.71,345,345 STX
1263,,Scimitar,Iron,Oak,Mines,5.32E+02,36.07,370,370 STX
1264,,Scimitar,Iron,Oak,Candy Land,6.17E+02,41.83,430,430 STX
1265,,Scimitar,Iron,Oak,Nirvana,2.44E+03,165.51,1665,1665 STX
1266,,Scimitar,Iron,Cherry,Woodland,2.28E+01,1.55,25,25 STX
1267,,Scimitar,Iron,Cherry,Swamp,2.08E+01,1.41,25,25 STX
1268,,Scimitar,Iron,Cherry,Ocean,1.98E+01,1.34,25,25 STX
1269,,Scimitar,Iron,Cherry,Mines,2.12E+01,1.44,25,25 STX
1270,,Scimitar,Iron,Cherry,Candy Land,2.46E+01,1.67,25,25 STX
1271,,Scimitar,Iron,Cherry,Nirvana,9.73E+01,6.60,75,75 STX
1272,,Scimitar,Iron,Maple,Woodland,2.23E+01,1.51,25,25 STX
1273,,Scimitar,Iron,Maple,Swamp,2.03E+01,1.37,25,25 STX
1274,,Scimitar,Iron,Maple,Ocean,1.93E+01,1.31,25,25 STX
1275,,Scimitar,Iron,Maple,Mines,2.07E+01,1.40,25,25 STX
1276,,Scimitar,Iron,Maple,Candy Land,2.40E+01,1.63,25,25 STX
1277,,Scimitar,Iron,Maple,Nirvana,9.49E+01,6.43,75,75 STX
1278,,Scimitar,Iron,Birch,Woodland,2.18E+01,1.48,25,25 STX
1279,,Scimitar,Iron,Birch,Swamp,1.98E+01,1.34,25,25 STX
1280,,Scimitar,Iron,Birch,Ocean,1.89E+01,1.28,25,25 STX
1281,,Scimitar,Iron,Birch,Mines,2.02E+01,1.37,25,25 STX
1282,,Scimitar,Iron,Birch,Candy Land,2.34E+01,1.59,25,25 STX
1283,,Scimitar,Iron,Birch,Nirvana,9.27E+01,6.29,75,75 STX
1284,,Scimitar,Iron,Ebony,Woodland,2.20E+01,1.49,25,25 STX
1285,,Scimitar,Iron,Ebony,Swamp,2.00E+01,1.36,25,25 STX
1286,,Scimitar,Iron,Ebony,Ocean,1.91E+01,1.29,25,25 STX
1287,,Scimitar,Iron,Ebony,Mines,2.04E+01,1.39,25,25 STX
1288,,Scimitar,Iron,Ebony,Candy Land,2.37E+01,1.61,25,25 STX
1289,,Scimitar,Iron,Ebony,Nirvana,9.38E+01,6.36,75,75 STX
1290,,Scimitar,Vulcanic,Oak,Woodland,1.65E+03,111.74,1125,1125 STX
1291,,Scimitar,Vulcanic,Oak,Swamp,1.50E+03,101.66,1025,1025 STX
1292,,Scimitar,Vulcanic,Oak,Ocean,1.43E+03,96.98,980,980 STX
1293,,Scimitar,Vulcanic,Oak,Mines,1.53E+03,103.78,1050,1050 STX
1294,x,Scimitar,Vulcanic,Oak,Candy Land,1.78E+03,120.33,1215,1215 STX
1295,,Scimitar,Vulcanic,Oak,Nirvana,7.02E+03,476.14,4770,4770 STX
1296,x,Scimitar,Vulcanic,Cherry,Woodland,6.57E+01,4.45,55,55 STX
1297,x,Scimitar,Vulcanic,Cherry,Swamp,5.98E+01,4.05,50,50 STX
1298,x,Scimitar,Vulcanic,Cherry,Ocean,5.70E+01,3.86,50,50 STX
1299,x,Scimitar,Vulcanic,Cherry,Mines,6.10E+01,4.14,50,50 STX
1300,x,Scimitar,Vulcanic,Cherry,Candy Land,7.07E+01,4.80,60,60 STX
1301,x,Scimitar,Vulcanic,Cherry,Nirvana,2.80E+02,18.97,200,200 STX
1302,,Scimitar,Vulcanic,Maple,Woodland,6.40E+01,4.34,55,55 STX
1303,,Scimitar,Vulcanic,Maple,Swamp,5.83E+01,3.95,50,50 STX
1304,,Scimitar,Vulcanic,Maple,Ocean,5.56E+01,3.77,50,50 STX
1305,,Scimitar,Vulcanic,Maple,Mines,5.95E+01,4.03,50,50 STX
1306,x,Scimitar,Vulcanic,Maple,Candy Land,6.90E+01,4.68,55,55 STX
1307,x,Scimitar,Vulcanic,Maple,Nirvana,2.73E+02,18.50,195,195 STX
1308,,Scimitar,Vulcanic,Birch,Woodland,6.26E+01,4.24,50,50 STX
1309,,Scimitar,Vulcanic,Birch,Swamp,5.70E+01,3.86,50,50 STX
1310,,Scimitar,Vulcanic,Birch,Ocean,5.43E+01,3.68,45,45 STX
1311,,Scimitar,Vulcanic,Birch,Mines,5.81E+01,3.94,50,50 STX
1312,x,Scimitar,Vulcanic,Birch,Candy Land,6.74E+01,4.57,55,55 STX
1313,x,Scimitar,Vulcanic,Birch,Nirvana,2.67E+02,18.08,190,190 STX
1314,,Scimitar,Vulcanic,Ebony,Woodland,6.33E+01,4.29,55,55 STX
1315,,Scimitar,Vulcanic,Ebony,Swamp,5.76E+01,3.90,50,50 STX
1316,,Scimitar,Vulcanic,Ebony,Ocean,5.50E+01,3.72,45,45 STX
1317,,Scimitar,Vulcanic,Ebony,Mines,5.88E+01,3.99,50,50 STX
1318,x,Scimitar,Vulcanic,Ebony,Candy Land,6.82E+01,4.62,55,55 STX
1319,x,Scimitar,Vulcanic,Ebony,Nirvana,2.70E+02,18.29,195,195 STX
1320,,Scimitar,Steel,Oak,Woodland,6.87E+02,46.59,475,475 STX
1321,,Scimitar,Steel,Oak,Swamp,6.25E+02,42.38,435,435 STX
1322,,Scimitar,Steel,Oak,Ocean,5.96E+02,40.43,415,415 STX
1323,,Scimitar,Steel,Oak,Mines,6.38E+02,43.27,445,445 STX
1324,,Scimitar,Steel,Oak,Candy Land,7.40E+02,50.17,510,510 STX
1325,x,Scimitar,Steel,Oak,Nirvana,2.93E+03,198.51,1995,1995 STX
1326,,Scimitar,Steel,Cherry,Woodland,2.74E+01,1.86,30,30 STX
1327,,Scimitar,Steel,Cherry,Swamp,2.49E+01,1.69,25,25 STX
1328,,Scimitar,Steel,Cherry,Ocean,2.38E+01,1.61,25,25 STX
1329,,Scimitar,Steel,Cherry,Mines,2.54E+01,1.72,25,25 STX
1330,,Scimitar,Steel,Cherry,Candy Land,2.95E+01,2.00,30,30 STX
1331,x,Scimitar,Steel,Cherry,Nirvana,1.17E+02,7.91,90,90 STX
1332,,Scimitar,Steel,Maple,Woodland,2.67E+01,1.81,30,30 STX
1333,,Scimitar,Steel,Maple,Swamp,2.43E+01,1.65,25,25 STX
1334,,Scimitar,Steel,Maple,Ocean,2.32E+01,1.57,25,25 STX
1335,,Scimitar,Steel,Maple,Mines,2.48E+01,1.68,25,25 STX
1336,,Scimitar,Steel,Maple,Candy Land,2.88E+01,1.95,30,30 STX
1337,x,Scimitar,Steel,Maple,Nirvana,1.14E+02,7.71,85,85 STX
1338,,Scimitar,Steel,Birch,Woodland,2.61E+01,1.77,30,30 STX
1339,,Scimitar,Steel,Birch,Swamp,2.37E+01,1.61,25,25 STX
1340,,Scimitar,Steel,Birch,Ocean,2.27E+01,1.54,25,25 STX
1341,,Scimitar,Steel,Birch,Mines,2.42E+01,1.64,25,25 STX
1342,,Scimitar,Steel,Birch,Candy Land,2.81E+01,1.91,30,30 STX
1343,x,Scimitar,Steel,Birch,Nirvana,1.11E+02,7.54,85,85 STX
1344,,Scimitar,Steel,Ebony,Woodland,2.64E+01,1.79,30,30 STX
1345,,Scimitar,Steel,Ebony,Swamp,2.40E+01,1.63,25,25 STX
1346,,Scimitar,Steel,Ebony,Ocean,2.29E+01,1.55,25,25 STX
1347,,Scimitar,Steel,Ebony,Mines,2.45E+01,1.66,25,25 STX
1348,,Scimitar,Steel,Ebony,Candy Land,2.84E+01,1.93,30,30 STX
1349,x,Scimitar,Steel,Ebony,Nirvana,1.12E+02,7.62,85,85 STX
1350,,Scimitar,Black,Oak,Woodland,6.86E+02,46.49,475,475 STX
1351,,Scimitar,Black,Oak,Swamp,6.24E+02,42.30,435,435 STX
1352,,Scimitar,Black,Oak,Ocean,5.95E+02,40.35,415,415 STX
1353,,Scimitar,Black,Oak,Mines,6.37E+02,43.18,440,440 STX
1354,,Scimitar,Black,Oak,Candy Land,7.39E+02,50.07,510,510 STX
1355,x,Scimitar,Black,Oak,Nirvana,2.92E+03,198.11,1990,1990 STX
1356,,Scimitar,Black,Cherry,Woodland,2.73E+01,1.85,30,30 STX
1357,,Scimitar,Black,Cherry,Swamp,2.49E+01,1.69,25,25 STX
1358,,Scimitar,Black,Cherry,Ocean,2.37E+01,1.61,25,25 STX
1359,,Scimitar,Black,Cherry,Mines,2.54E+01,1.72,25,25 STX
1360,,Scimitar,Black,Cherry,Candy Land,2.94E+01,2.00,30,30 STX
1361,x,Scimitar,Black,Cherry,Nirvana,1.16E+02,7.90,90,90 STX
1362,,Scimitar,Black,Maple,Woodland,2.66E+01,1.81,30,30 STX
1363,,Scimitar,Black,Maple,Swamp,2.42E+01,1.64,25,25 STX
1364,,Scimitar,Black,Maple,Ocean,2.31E+01,1.57,25,25 STX
1365,,Scimitar,Black,Maple,Mines,2.48E+01,1.68,25,25 STX
1366,,Scimitar,Black,Maple,Candy Land,2.87E+01,1.95,30,30 STX
1367,x,Scimitar,Black,Maple,Nirvana,1.14E+02,7.70,85,85 STX
1368,,Scimitar,Black,Birch,Woodland,2.60E+01,1.77,30,30 STX
1369,,Scimitar,Black,Birch,Swamp,2.37E+01,1.61,25,25 STX
1370,,Scimitar,Black,Birch,Ocean,2.26E+01,1.53,25,25 STX
1371,,Scimitar,Black,Birch,Mines,2.42E+01,1.64,25,25 STX
1372,,Scimitar,Black,Birch,Candy Land,2.81E+01,1.90,30,30 STX
1373,x,Scimitar,Black,Birch,Nirvana,1.11E+02,7.52,85,85 STX
1374,,Scimitar,Black,Ebony,Woodland,2.63E+01,1.79,30,30 STX
1375,,Scimitar,Black,Ebony,Swamp,2.40E+01,1.62,25,25 STX
1376,,Scimitar,Black,Ebony,Ocean,2.29E+01,1.55,25,25 STX
1377,,Scimitar,Black,Ebony,Mines,2.45E+01,1.66,25,25 STX
1378,,Scimitar,Black,Ebony,Candy Land,2.84E+01,1.92,30,30 STX
1379,x,Scimitar,Black,Ebony,Nirvana,1.12E+02,7.61,85,85 STX
1380,,Scimitar,Mithril,Oak,Woodland,6.52E+02,44.22,450,450 STX
1381,,Scimitar,Mithril,Oak,Swamp,5.94E+02,40.23,410,410 STX
1382,,Scimitar,Mithril,Oak,Ocean,5.66E+02,38.38,395,395 STX
1383,,Scimitar,Mithril,Oak,Mines,6.06E+02,41.07,420,420 STX
1384,,Scimitar,Mithril,Oak,Candy Land,7.03E+02,47.62,485,485 STX
1385,x,Scimitar,Mithril,Oak,Nirvana,2.78E+03,188.45,1895,1895 STX
1386,,Scimitar,Mithril,Cherry,Woodland,2.60E+01,1.76,30,30 STX
1387,,Scimitar,Mithril,Cherry,Swamp,2.37E+01,1.60,25,25 STX
1388,,Scimitar,Mithril,Cherry,Ocean,2.26E+01,1.53,25,25 STX
1389,,Scimitar,Mithril,Cherry,Mines,2.41E+01,1.64,25,25 STX
1390,,Scimitar,Mithril,Cherry,Candy Land,2.80E+01,1.90,30,30 STX
1391,x,Scimitar,Mithril,Cherry,Nirvana,1.11E+02,7.51,85,85 STX
1392,,Scimitar,Mithril,Maple,Woodland,2.53E+01,1.72,25,25 STX
1393,,Scimitar,Mithril,Maple,Swamp,2.31E+01,1.56,25,25 STX
1394,,Scimitar,Mithril,Maple,Ocean,2.20E+01,1.49,25,25 STX
1395,,Scimitar,Mithril,Maple,Mines,2.35E+01,1.60,25,25 STX
1396,,Scimitar,Mithril,Maple,Candy Land,2.73E+01,1.85,30,30 STX
1397,x,Scimitar,Mithril,Maple,Nirvana,1.08E+02,7.32,85,85 STX
1398,,Scimitar,Mithril,Birch,Woodland,2.48E+01,1.68,25,25 STX
1399,,Scimitar,Mithril,Birch,Swamp,2.25E+01,1.53,25,25 STX
1400,,Scimitar,Mithril,Birch,Ocean,2.15E+01,1.46,25,25 STX
1401,,Scimitar,Mithril,Birch,Mines,2.30E+01,1.56,25,25 STX
1402,,Scimitar,Mithril,Birch,Candy Land,2.67E+01,1.81,30,30 STX
1403,x,Scimitar,Mithril,Birch,Nirvana,1.06E+02,7.16,80,80 STX
1404,,Scimitar,Mithril,Ebony,Woodland,2.51E+01,1.70,25,25 STX
1405,,Scimitar,Mithril,Ebony,Swamp,2.28E+01,1.55,25,25 STX
1406,,Scimitar,Mithril,Ebony,Ocean,2.17E+01,1.47,25,25 STX
1407,,Scimitar,Mithril,Ebony,Mines,2.33E+01,1.58,25,25 STX
1408,,Scimitar,Mithril,Ebony,Candy Land,2.70E+01,1.83,30,30 STX
1409,x,Scimitar,Mithril,Ebony,Nirvana,1.07E+02,7.24,80,80 STX
1410,x,Scimitar,Adamantite,Oak,Woodland,9.36E+02,63.43,645,645 STX
1411,,Scimitar,Adamantite,Oak,Swamp,8.51E+02,57.71,585,585 STX
1412,,Scimitar,Adamantite,Oak,Ocean,8.12E+02,55.05,560,560 STX
1413,,Scimitar,Adamantite,Oak,Mines,8.69E+02,58.91,600,600 STX
1414,,Scimitar,Adamantite,Oak,Candy Land,1.01E+03,68.31,695,695 STX
1415,x,Scimitar,Adamantite,Oak,Nirvana,3.99E+03,270.29,2715,2715 STX
1416,x,Scimitar,Adamantite,Cherry,Woodland,3.73E+01,2.53,35,35 STX
1417,,Scimitar,Adamantite,Cherry,Swamp,3.39E+01,2.30,35,35 STX
1418,,Scimitar,Adamantite,Cherry,Ocean,3.24E+01,2.19,30,30 STX
1419,,Scimitar,Adamantite,Cherry,Mines,3.46E+01,2.35,35,35 STX
1420,,Scimitar,Adamantite,Cherry,Candy Land,4.02E+01,2.72,35,35 STX
1421,x,Scimitar,Adamantite,Cherry,Nirvana,1.59E+02,10.77,120,120 STX
1422,x,Scimitar,Adamantite,Maple,Woodland,3.64E+01,2.46,35,35 STX
1423,,Scimitar,Adamantite,Maple,Swamp,3.31E+01,2.24,30,30 STX
1424,,Scimitar,Adamantite,Maple,Ocean,3.16E+01,2.14,30,30 STX
1425,,Scimitar,Adamantite,Maple,Mines,3.38E+01,2.29,35,35 STX
1426,,Scimitar,Adamantite,Maple,Candy Land,3.92E+01,2.65,35,35 STX
1427,x,Scimitar,Adamantite,Maple,Nirvana,1.55E+02,10.50,115,115 STX
1428,x,Scimitar,Adamantite,Birch,Woodland,3.55E+01,2.41,35,35 STX
1429,,Scimitar,Adamantite,Birch,Swamp,3.23E+01,2.19,30,30 STX
1430,,Scimitar,Adamantite,Birch,Ocean,3.08E+01,2.09,30,30 STX
1431,,Scimitar,Adamantite,Birch,Mines,3.30E+01,2.24,30,30 STX
1432,,Scimitar,Adamantite,Birch,Candy Land,3.83E+01,2.59,35,35 STX
1433,x,Scimitar,Adamantite,Birch,Nirvana,1.51E+02,10.27,115,115 STX
1434,x,Scimitar,Adamantite,Ebony,Woodland,3.59E+01,2.44,35,35 STX
1435,,Scimitar,Adamantite,Ebony,Swamp,3.27E+01,2.22,30,30 STX
1436,,Scimitar,Adamantite,Ebony,Ocean,3.12E+01,2.11,30,30 STX
1437,,Scimitar,Adamantite,Ebony,Mines,3.34E+01,2.26,35,35 STX
1438,,Scimitar,Adamantite,Ebony,Candy Land,3.87E+01,2.62,35,35 STX
1439,x,Scimitar,Adamantite,Ebony,Nirvana,1.53E+02,10.38,115,115 STX
1440,,Scimitar,Dragon Scale,Oak,Woodland,8.04E+02,54.49,555,555 STX
1441,,Scimitar,Dragon Scale,Oak,Swamp,7.31E+02,49.57,505,505 STX
1442,,Scimitar,Dragon Scale,Oak,Ocean,6.98E+02,47.29,485,485 STX
1443,,Scimitar,Dragon Scale,Oak,Mines,7.47E+02,50.61,515,515 STX
1444,,Scimitar,Dragon Scale,Oak,Candy Land,8.66E+02,58.68,595,595 STX
1445,x,Scimitar,Dragon Scale,Oak,Nirvana,3.43E+03,232.19,2330,2330 STX
1446,,Scimitar,Dragon Scale,Cherry,Woodland,3.20E+01,2.17,30,30 STX
1447,,Scimitar,Dragon Scale,Cherry,Swamp,2.91E+01,1.98,30,30 STX
1448,,Scimitar,Dragon Scale,Cherry,Ocean,2.78E+01,1.88,30,30 STX
1449,,Scimitar,Dragon Scale,Cherry,Mines,2.98E+01,2.02,30,30 STX
1450,,Scimitar,Dragon Scale,Cherry,Candy Land,3.45E+01,2.34,35,35 STX
1451,x,Scimitar,Dragon Scale,Cherry,Nirvana,1.37E+02,9.25,105,105 STX
1452,,Scimitar,Dragon Scale,Maple,Woodland,3.12E+01,2.12,30,30 STX
1453,,Scimitar,Dragon Scale,Maple,Swamp,2.84E+01,1.93,30,30 STX
1454,,Scimitar,Dragon Scale,Maple,Ocean,2.71E+01,1.84,30,30 STX
1455,,Scimitar,Dragon Scale,Maple,Mines,2.90E+01,1.97,30,30 STX
1456,,Scimitar,Dragon Scale,Maple,Candy Land,3.36E+01,2.28,35,35 STX
1457,x,Scimitar,Dragon Scale,Maple,Nirvana,1.33E+02,9.02,100,100 STX
1458,,Scimitar,Dragon Scale,Birch,Woodland,3.05E+01,2.07,30,30 STX
1459,,Scimitar,Dragon Scale,Birch,Swamp,2.78E+01,1.88,30,30 STX
1460,,Scimitar,Dragon Scale,Birch,Ocean,2.65E+01,1.80,30,30 STX
1461,,Scimitar,Dragon Scale,Birch,Mines,2.84E+01,1.92,30,30 STX
1462,,Scimitar,Dragon Scale,Birch,Candy Land,3.29E+01,2.23,30,30 STX
1463,x,Scimitar,Dragon Scale,Birch,Nirvana,1.30E+02,8.82,100,100 STX
1464,,Scimitar,Dragon Scale,Ebony,Woodland,3.09E+01,2.09,30,30 STX
1465,,Scimitar,Dragon Scale,Ebony,Swamp,2.81E+01,1.90,30,30 STX
1466,,Scimitar,Dragon Scale,Ebony,Ocean,2.68E+01,1.82,30,30 STX
1467,,Scimitar,Dragon Scale,Ebony,Mines,2.87E+01,1.94,30,30 STX
1468,,Scimitar,Dragon Scale,Ebony,Candy Land,3.32E+01,2.25,35,35 STX
1469,x,Scimitar,Dragon Scale,Ebony,Nirvana,1.32E+02,8.92,100,100 STX
1470,,Longsword,Iron,Oak,Woodland,5.94E+02,40.29,415,415 STX
1471,,Longsword,Iron,Oak,Swamp,5.41E+02,36.65,375,375 STX
1472,,Longsword,Iron,Oak,Ocean,5.16E+02,34.97,360,360 STX
1473,,Longsword,Iron,Oak,Mines,5.52E+02,37.42,385,385 STX
1474,,Longsword,Iron,Oak,Candy Land,6.40E+02,43.39,445,445 STX
1475,,Longsword,Iron,Oak,Nirvana,2.53E+03,171.68,1725,1725 STX
1476,,Longsword,Iron,Cherry,Woodland,2.37E+01,1.61,25,25 STX
1477,,Longsword,Iron,Cherry,Swamp,2.15E+01,1.46,25,25 STX
1478,,Longsword,Iron,Cherry,Ocean,2.06E+01,1.39,25,25 STX
1479,,Longsword,Iron,Cherry,Mines,2.20E+01,1.49,25,25 STX
1480,,Longsword,Iron,Cherry,Candy Land,2.55E+01,1.73,25,25 STX
1481,,Longsword,Iron,Cherry,Nirvana,1.01E+02,6.84,80,80 STX
1482,,Longsword,Iron,Maple,Woodland,2.31E+01,1.57,25,25 STX
1483,,Longsword,Iron,Maple,Swamp,2.10E+01,1.42,25,25 STX
1484,,Longsword,Iron,Maple,Ocean,2.00E+01,1.36,25,25 STX
1485,,Longsword,Iron,Maple,Mines,2.14E+01,1.45,25,25 STX
1486,,Longsword,Iron,Maple,Candy Land,2.49E+01,1.69,25,25 STX
1487,,Longsword,Iron,Maple,Nirvana,9.84E+01,6.67,75,75 STX
1488,,Longsword,Iron,Birch,Woodland,2.26E+01,1.53,25,25 STX
1489,,Longsword,Iron,Birch,Swamp,2.05E+01,1.39,25,25 STX
1490,,Longsword,Iron,Birch,Ocean,1.96E+01,1.33,25,25 STX
1491,,Longsword,Iron,Birch,Mines,2.10E+01,1.42,25,25 STX
1492,,Longsword,Iron,Birch,Candy Land,2.43E+01,1.65,25,25 STX
1493,,Longsword,Iron,Birch,Nirvana,9.62E+01,6.52,75,75 STX
1494,,Longsword,Iron,Ebony,Woodland,2.28E+01,1.55,25,25 STX
1495,,Longsword,Iron,Ebony,Swamp,2.08E+01,1.41,25,25 STX
1496,,Longsword,Iron,Ebony,Ocean,1.98E+01,1.34,25,25 STX
1497,,Longsword,Iron,Ebony,Mines,2.12E+01,1.44,25,25 STX
1498,,Longsword,Iron,Ebony,Candy Land,2.46E+01,1.67,25,25 STX
1499,,Longsword,Iron,Ebony,Nirvana,9.73E+01,6.59,75,75 STX
1500,,Longsword,Vulcanic,Oak,Woodland,1.71E+03,115.90,1170,1170 STX
1501,,Longsword,Vulcanic,Oak,Swamp,1.56E+03,105.45,1065,1065 STX
1502,,Longsword,Vulcanic,Oak,Ocean,1.48E+03,100.59,1015,1015 STX
1503,,Longsword,Vulcanic,Oak,Mines,1.59E+03,107.65,1085,1085 STX
1504,,Longsword,Vulcanic,Oak,Candy Land,1.84E+03,124.81,1260,1260 STX
1505,,Longsword,Vulcanic,Oak,Nirvana,7.29E+03,493.89,4950,4950 STX
1506,x,Longsword,Vulcanic,Cherry,Woodland,6.81E+01,4.62,55,55 STX
1507,x,Longsword,Vulcanic,Cherry,Swamp,6.20E+01,4.20,50,50 STX
1508,x,Longsword,Vulcanic,Cherry,Ocean,5.91E+01,4.01,50,50 STX
1509,x,Longsword,Vulcanic,Cherry,Mines,6.33E+01,4.29,55,55 STX
1510,x,Longsword,Vulcanic,Cherry,Candy Land,7.34E+01,4.97,60,60 STX
1511,x,Longsword,Vulcanic,Cherry,Nirvana,2.90E+02,19.68,205,205 STX
1512,x,Longsword,Vulcanic,Maple,Woodland,6.64E+01,4.50,55,55 STX
1513,x,Longsword,Vulcanic,Maple,Swamp,6.04E+01,4.10,50,50 STX
1514,x,Longsword,Vulcanic,Maple,Ocean,5.77E+01,3.91,50,50 STX
1515,x,Longsword,Vulcanic,Maple,Mines,6.17E+01,4.18,50,50 STX
1516,x,Longsword,Vulcanic,Maple,Candy Land,7.15E+01,4.85,60,60 STX
1517,x,Longsword,Vulcanic,Maple,Nirvana,2.83E+02,19.19,200,200 STX
1518,x,Longsword,Vulcanic,Birch,Woodland,6.49E+01,4.40,55,55 STX
1519,x,Longsword,Vulcanic,Birch,Swamp,5.91E+01,4.00,50,50 STX
1520,x,Longsword,Vulcanic,Birch,Ocean,5.64E+01,3.82,50,50 STX
1521,x,Longsword,Vulcanic,Birch,Mines,6.03E+01,4.09,50,50 STX
1522,x,Longsword,Vulcanic,Birch,Candy Land,6.99E+01,4.74,55,55 STX
1523,x,Longsword,Vulcanic,Birch,Nirvana,2.77E+02,18.76,200,200 STX
1524,,Longsword,Vulcanic,Ebony,Woodland,6.57E+01,4.45,55,55 STX
1525,,Longsword,Vulcanic,Ebony,Swamp,5.98E+01,4.05,50,50 STX
1526,,Longsword,Vulcanic,Ebony,Ocean,5.70E+01,3.86,50,50 STX
1527,,Longsword,Vulcanic,Ebony,Mines,6.10E+01,4.13,50,50 STX
1528,,Longsword,Vulcanic,Ebony,Candy Land,7.07E+01,4.79,60,60 STX
1529,x,Longsword,Vulcanic,Ebony,Nirvana,2.80E+02,18.97,200,200 STX
1530,,Longsword,Steel,Oak,Woodland,7.13E+02,48.32,495,495 STX
1531,,Longsword,Steel,Oak,Swamp,6.49E+02,43.96,450,450 STX
1532,,Longsword,Steel,Oak,Ocean,6.19E+02,41.94,430,430 STX
1533,,Longsword,Steel,Oak,Mines,6.62E+02,44.88,460,460 STX
1534,,Longsword,Steel,Oak,Candy Land,7.68E+02,52.04,530,530 STX
1535,x,Longsword,Steel,Oak,Nirvana,3.04E+03,205.91,2070,2070 STX
1536,,Longsword,Steel,Cherry,Woodland,2.84E+01,1.93,30,30 STX
1537,,Longsword,Steel,Cherry,Swamp,2.58E+01,1.75,30,30 STX
1538,,Longsword,Steel,Cherry,Ocean,2.47E+01,1.67,25,25 STX
